timestamp,x,y,z
2958000,-89.19348401892532,-0.21464893970297655,-94.39999923350724
3000000.0,-89.19360225072306,-0.19595699303844347,-94.40095900950715
3042000,-89.18054429472068,-0.17558553764981488,-94.39981550030535
3084000,-89.19209152448197,-0.15787760331247233,-94.37429352465304
3124000,-89.28678985990508,-0.14214766668057024,-94.00258546147627
3166000,-89.35022740244533,-0.11594317343304511,-92.15155783857803
3208000,-89.3607099885124,-0.06474597990215253,-88.93617302608403
3250000.0,-89.39744642134644,-0.00828505098244576,-85.04396659981872
3292000,-89.4217889844867,0.04887597306478326,-80.3518447465501
3334000,-89.47933721398137,0.12000576518584442,-75.37354168342968
3374000,-89.41995053838626,0.2032145102797043,-69.8562220221079
3416000,-89.48016038593065,0.27423662180377245,-64.45694399087323
3458000,-89.62897662782107,0.3409432784459337,-58.92621000440089
3500000.0,-89.53569194614288,0.42151731431433903,-54.63301470396753
3542000,-89.59312312915326,0.49707704008673087,-49.75089254287459
3584000,-89.68546976352263,0.5992837655909603,-43.946333489321596
3624000,-89.64175860782991,0.6852586704541181,-39.76951300049136
3666000,-89.79578680478343,0.7778566596621432,-33.82390248678357
3708000,-89.74764712829152,0.8955845556263962,-28.470938583288472
3750000.0,-89.71741527881285,1.0058802454997282,-22.778475811354923
3792000,-89.69313328029051,1.133482891145257,-16.418777060099437
3834000,-89.64975684840783,1.2424079495733686,-10.69411203436391
3874000,-89.62277049042785,1.3497496168061878,-5.03332046669155
3916000,-89.4507077470775,1.4614505541459124,0.9218801661263053
3958000,-89.37414737214503,1.5307681881939488,5.648782546744549
4000000.0,-89.22290275812621,1.6034349130753687,11.286633967056137
4042000,-89.12830160003399,1.6756954237143726,16.932644323013456
4084000,-89.02412141460937,1.7157452795383452,22.151043390286503
4124000,-89.02119360175448,1.7412864743318384,25.518995864499022
4166000,-89.08411189862464,1.7938668522408086,29.14620005203591
4208000,-89.13539220645433,1.8501935547576083,33.94235211333348
4250000.0,-89.01645785762847,1.9082093732180765,37.78676148230437
4292000,-89.0860807830867,1.9793298158740826,41.34099377403993
4334000,-88.64390525753838,2.020640849790255,44.52681738371539
4374000,-88.55945412784708,2.0288964258158955,47.543312290787895
4416000,-88.55213442754258,2.0319707508604905,50.94055027578085
4458000,-88.3819790603436,2.0281665860676927,55.47577886238798
4500000.0,-88.20455257156839,2.023297036616496,60.1590823994685
4542000,-88.16469197385378,2.016431484597776,64.30119127958793
4584000,-88.13226026688916,1.9914048328091685,68.05640584375807
